,ImageID,VGluT1 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
0,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,2.0,AB7917,AB7917,F,cko,42
1,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,129.0,4.0,AB7917,AB7917,F,cko,42
2,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,324.0,6.0,AB7917,AB7917,F,cko,42
3,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,147.0,8.0,AB7917,AB7917,F,cko,42
4,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,535.0,10.0,AB7917,AB7917,F,cko,42
5,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,707.0,12.0,AB7917,AB7917,F,cko,42
6,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,688.0,14.0,AB7917,AB7917,F,cko,42
7,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,646.0,16.0,AB7917,AB7917,F,cko,42
8,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,654.0,18.0,AB7917,AB7917,F,cko,42
9,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,620.0,20.0,AB7917,AB7917,F,cko,42
10,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,642.0,22.0,AB7917,AB7917,F,cko,42
11,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,621.0,24.0,AB7917,AB7917,F,cko,42
12,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,593.0,26.0,AB7917,AB7917,F,cko,42
13,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,625.0,28.0,AB7917,AB7917,F,cko,42
14,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,580.0,30.0,AB7917,AB7917,F,cko,42
15,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,569.0,32.0,AB7917,AB7917,F,cko,42
16,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,609.0,34.0,AB7917,AB7917,F,cko,42
17,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,634.0,36.0,AB7917,AB7917,F,cko,42
18,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,602.0,38.0,AB7917,AB7917,F,cko,42
19,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,596.0,40.0,AB7917,AB7917,F,cko,42
20,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,573.0,42.0,AB7917,AB7917,F,cko,42
21,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,571.0,44.0,AB7917,AB7917,F,cko,42
22,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,631.0,46.0,AB7917,AB7917,F,cko,42
23,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,577.0,48.0,AB7917,AB7917,F,cko,42
24,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,650.0,50.0,AB7917,AB7917,F,cko,42
25,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,653.0,52.0,AB7917,AB7917,F,cko,42
26,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,593.0,54.0,AB7917,AB7917,F,cko,42
27,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,621.0,56.0,AB7917,AB7917,F,cko,42
28,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,671.0,58.0,AB7917,AB7917,F,cko,42
29,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,591.0,60.0,AB7917,AB7917,F,cko,42
30,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,651.0,62.0,AB7917,AB7917,F,cko,42
31,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,574.0,64.0,AB7917,AB7917,F,cko,42
32,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,584.0,66.0,AB7917,AB7917,F,cko,42
33,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,573.0,68.0,AB7917,AB7917,F,cko,42
34,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,555.0,70.0,AB7917,AB7917,F,cko,42
35,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,558.0,72.0,AB7917,AB7917,F,cko,42
36,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,606.0,74.0,AB7917,AB7917,F,cko,42
37,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,571.0,76.0,AB7917,AB7917,F,cko,42
38,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,536.0,78.0,AB7917,AB7917,F,cko,42
39,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,557.0,80.0,AB7917,AB7917,F,cko,42
40,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,606.0,82.0,AB7917,AB7917,F,cko,42
41,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,550.0,84.0,AB7917,AB7917,F,cko,42
42,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,525.0,86.0,AB7917,AB7917,F,cko,42
43,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,272.0,88.0,AB7917,AB7917,F,cko,42
44,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,348.0,90.0,AB7917,AB7917,F,cko,42
45,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,212.0,92.0,AB7917,AB7917,F,cko,42
46,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,140.0,94.0,AB7917,AB7917,F,cko,42
47,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,30.0,96.0,AB7917,AB7917,F,cko,42
48,AB7917_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,4.0,98.0,AB7917,AB7917,F,cko,42
0,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,7.0,2.0,AB7917,AB7917,F,cko,42
1,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,72.0,4.0,AB7917,AB7917,F,cko,42
2,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,186.0,6.0,AB7917,AB7917,F,cko,42
3,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,297.0,8.0,AB7917,AB7917,F,cko,42
4,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,389.0,10.0,AB7917,AB7917,F,cko,42
5,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,436.0,12.0,AB7917,AB7917,F,cko,42
6,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,392.0,14.0,AB7917,AB7917,F,cko,42
7,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,350.0,16.0,AB7917,AB7917,F,cko,42
8,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,386.0,18.0,AB7917,AB7917,F,cko,42
9,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,422.0,20.0,AB7917,AB7917,F,cko,42
10,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,439.0,22.0,AB7917,AB7917,F,cko,42
11,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,433.0,24.0,AB7917,AB7917,F,cko,42
12,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,487.0,26.0,AB7917,AB7917,F,cko,42
13,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,478.0,28.0,AB7917,AB7917,F,cko,42
14,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,516.0,30.0,AB7917,AB7917,F,cko,42
15,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,478.0,32.0,AB7917,AB7917,F,cko,42
16,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,491.0,34.0,AB7917,AB7917,F,cko,42
17,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,530.0,36.0,AB7917,AB7917,F,cko,42
18,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,498.0,38.0,AB7917,AB7917,F,cko,42
19,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,576.0,40.0,AB7917,AB7917,F,cko,42
20,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,567.0,42.0,AB7917,AB7917,F,cko,42
21,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,604.0,44.0,AB7917,AB7917,F,cko,42
22,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,577.0,46.0,AB7917,AB7917,F,cko,42
23,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,597.0,48.0,AB7917,AB7917,F,cko,42
24,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,461.0,50.0,AB7917,AB7917,F,cko,42
25,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,585.0,52.0,AB7917,AB7917,F,cko,42
26,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,510.0,54.0,AB7917,AB7917,F,cko,42
27,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,526.0,56.0,AB7917,AB7917,F,cko,42
28,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,565.0,58.0,AB7917,AB7917,F,cko,42
29,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,522.0,60.0,AB7917,AB7917,F,cko,42
30,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,487.0,62.0,AB7917,AB7917,F,cko,42
31,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,471.0,64.0,AB7917,AB7917,F,cko,42
32,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,466.0,66.0,AB7917,AB7917,F,cko,42
33,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,425.0,68.0,AB7917,AB7917,F,cko,42
34,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,436.0,70.0,AB7917,AB7917,F,cko,42
35,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,426.0,72.0,AB7917,AB7917,F,cko,42
36,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,463.0,74.0,AB7917,AB7917,F,cko,42
37,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,492.0,76.0,AB7917,AB7917,F,cko,42
38,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,437.0,78.0,AB7917,AB7917,F,cko,42
39,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,437.0,80.0,AB7917,AB7917,F,cko,42
40,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,397.0,82.0,AB7917,AB7917,F,cko,42
41,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,415.0,84.0,AB7917,AB7917,F,cko,42
42,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,414.0,86.0,AB7917,AB7917,F,cko,42
43,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,352.0,88.0,AB7917,AB7917,F,cko,42
44,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,152.0,90.0,AB7917,AB7917,F,cko,42
45,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,196.0,92.0,AB7917,AB7917,F,cko,42
46,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,110.0,94.0,AB7917,AB7917,F,cko,42
47,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,89.0,96.0,AB7917,AB7917,F,cko,42
48,AB7917_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,12.0,98.0,AB7917,AB7917,F,cko,42
0,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,2.0,AB7917,AB7917,F,cko,42
1,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,4.0,AB7917,AB7917,F,cko,42
2,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,6.0,AB7917,AB7917,F,cko,42
3,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,148.0,8.0,AB7917,AB7917,F,cko,42
4,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,451.0,10.0,AB7917,AB7917,F,cko,42
5,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,618.0,12.0,AB7917,AB7917,F,cko,42
6,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,631.0,14.0,AB7917,AB7917,F,cko,42
7,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,623.0,16.0,AB7917,AB7917,F,cko,42
8,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,645.0,18.0,AB7917,AB7917,F,cko,42
9,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,566.0,20.0,AB7917,AB7917,F,cko,42
10,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,484.0,22.0,AB7917,AB7917,F,cko,42
11,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,502.0,24.0,AB7917,AB7917,F,cko,42
12,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,485.0,26.0,AB7917,AB7917,F,cko,42
13,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,506.0,28.0,AB7917,AB7917,F,cko,42
14,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,511.0,30.0,AB7917,AB7917,F,cko,42
15,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,568.0,32.0,AB7917,AB7917,F,cko,42
16,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,521.0,34.0,AB7917,AB7917,F,cko,42
17,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,471.0,36.0,AB7917,AB7917,F,cko,42
18,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,588.0,38.0,AB7917,AB7917,F,cko,42
19,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,495.0,40.0,AB7917,AB7917,F,cko,42
20,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,497.0,42.0,AB7917,AB7917,F,cko,42
21,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,510.0,44.0,AB7917,AB7917,F,cko,42
22,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,517.0,46.0,AB7917,AB7917,F,cko,42
23,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,489.0,48.0,AB7917,AB7917,F,cko,42
24,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,498.0,50.0,AB7917,AB7917,F,cko,42
25,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,551.0,52.0,AB7917,AB7917,F,cko,42
26,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,510.0,54.0,AB7917,AB7917,F,cko,42
27,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,482.0,56.0,AB7917,AB7917,F,cko,42
28,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,592.0,58.0,AB7917,AB7917,F,cko,42
29,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,601.0,60.0,AB7917,AB7917,F,cko,42
30,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,610.0,62.0,AB7917,AB7917,F,cko,42
31,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,551.0,64.0,AB7917,AB7917,F,cko,42
32,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,546.0,66.0,AB7917,AB7917,F,cko,42
33,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,542.0,68.0,AB7917,AB7917,F,cko,42
34,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,559.0,70.0,AB7917,AB7917,F,cko,42
35,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,493.0,72.0,AB7917,AB7917,F,cko,42
36,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,483.0,74.0,AB7917,AB7917,F,cko,42
37,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,495.0,76.0,AB7917,AB7917,F,cko,42
38,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,509.0,78.0,AB7917,AB7917,F,cko,42
39,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,517.0,80.0,AB7917,AB7917,F,cko,42
40,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,543.0,82.0,AB7917,AB7917,F,cko,42
41,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,539.0,84.0,AB7917,AB7917,F,cko,42
42,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,472.0,86.0,AB7917,AB7917,F,cko,42
43,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,507.0,88.0,AB7917,AB7917,F,cko,42
44,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,425.0,90.0,AB7917,AB7917,F,cko,42
45,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,263.0,92.0,AB7917,AB7917,F,cko,42
46,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,193.0,94.0,AB7917,AB7917,F,cko,42
47,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,143.0,96.0,AB7917,AB7917,F,cko,42
48,AB7917_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,98.0,AB7917,AB7917,F,cko,42
0,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,2.0,AB7920,AB7920,F,ctrl,42
1,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,4.0,AB7920,AB7920,F,ctrl,42
2,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,6.0,AB7920,AB7920,F,ctrl,42
3,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,166.0,8.0,AB7920,AB7920,F,ctrl,42
4,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,444.0,10.0,AB7920,AB7920,F,ctrl,42
5,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,611.0,12.0,AB7920,AB7920,F,ctrl,42
6,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,593.0,14.0,AB7920,AB7920,F,ctrl,42
7,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,546.0,16.0,AB7920,AB7920,F,ctrl,42
8,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,493.0,18.0,AB7920,AB7920,F,ctrl,42
9,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,495.0,20.0,AB7920,AB7920,F,ctrl,42
10,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,495.0,22.0,AB7920,AB7920,F,ctrl,42
11,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,464.0,24.0,AB7920,AB7920,F,ctrl,42
12,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,438.0,26.0,AB7920,AB7920,F,ctrl,42
13,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,447.0,28.0,AB7920,AB7920,F,ctrl,42
14,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,475.0,30.0,AB7920,AB7920,F,ctrl,42
15,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,493.0,32.0,AB7920,AB7920,F,ctrl,42
16,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,444.0,34.0,AB7920,AB7920,F,ctrl,42
17,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,436.0,36.0,AB7920,AB7920,F,ctrl,42
18,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,419.0,38.0,AB7920,AB7920,F,ctrl,42
19,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,454.0,40.0,AB7920,AB7920,F,ctrl,42
20,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,412.0,42.0,AB7920,AB7920,F,ctrl,42
21,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,408.0,44.0,AB7920,AB7920,F,ctrl,42
22,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,377.0,46.0,AB7920,AB7920,F,ctrl,42
23,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,403.0,48.0,AB7920,AB7920,F,ctrl,42
24,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,427.0,50.0,AB7920,AB7920,F,ctrl,42
25,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,446.0,52.0,AB7920,AB7920,F,ctrl,42
26,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,437.0,54.0,AB7920,AB7920,F,ctrl,42
27,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,399.0,56.0,AB7920,AB7920,F,ctrl,42
28,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,363.0,58.0,AB7920,AB7920,F,ctrl,42
29,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,403.0,60.0,AB7920,AB7920,F,ctrl,42
30,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,376.0,62.0,AB7920,AB7920,F,ctrl,42
31,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,429.0,64.0,AB7920,AB7920,F,ctrl,42
32,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,378.0,66.0,AB7920,AB7920,F,ctrl,42
33,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,395.0,68.0,AB7920,AB7920,F,ctrl,42
34,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,367.0,70.0,AB7920,AB7920,F,ctrl,42
35,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,367.0,72.0,AB7920,AB7920,F,ctrl,42
36,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,390.0,74.0,AB7920,AB7920,F,ctrl,42
37,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,404.0,76.0,AB7920,AB7920,F,ctrl,42
38,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,437.0,78.0,AB7920,AB7920,F,ctrl,42
39,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,360.0,80.0,AB7920,AB7920,F,ctrl,42
40,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,352.0,82.0,AB7920,AB7920,F,ctrl,42
41,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,396.0,84.0,AB7920,AB7920,F,ctrl,42
42,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,386.0,86.0,AB7920,AB7920,F,ctrl,42
43,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,370.0,88.0,AB7920,AB7920,F,ctrl,42
44,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,204.0,90.0,AB7920,AB7920,F,ctrl,42
45,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,82.0,92.0,AB7920,AB7920,F,ctrl,42
46,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,34.0,94.0,AB7920,AB7920,F,ctrl,42
47,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,8.0,96.0,AB7920,AB7920,F,ctrl,42
