,ImageID,PSD95 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
33,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,305.0,68.0,AB7928,AB7928,F,ctrl,42
34,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,350.0,70.0,AB7928,AB7928,F,ctrl,42
35,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,385.0,72.0,AB7928,AB7928,F,ctrl,42
36,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,336.0,74.0,AB7928,AB7928,F,ctrl,42
37,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,351.0,76.0,AB7928,AB7928,F,ctrl,42
38,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,320.0,78.0,AB7928,AB7928,F,ctrl,42
39,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,308.0,80.0,AB7928,AB7928,F,ctrl,42
40,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,299.0,82.0,AB7928,AB7928,F,ctrl,42
41,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,270.0,84.0,AB7928,AB7928,F,ctrl,42
42,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,245.0,86.0,AB7928,AB7928,F,ctrl,42
43,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,288.0,88.0,AB7928,AB7928,F,ctrl,42
44,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,257.0,90.0,AB7928,AB7928,F,ctrl,42
45,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,248.0,92.0,AB7928,AB7928,F,ctrl,42
46,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,248.0,94.0,AB7928,AB7928,F,ctrl,42
47,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,220.0,96.0,AB7928,AB7928,F,ctrl,42
48,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,0.0,98.0,AB7928,AB7928,F,ctrl,42
0,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,6.0,2.0,AB7928,AB7928,F,ctrl,42
1,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,14.0,4.0,AB7928,AB7928,F,ctrl,42
2,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,6.0,AB7928,AB7928,F,ctrl,42
3,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,62.0,8.0,AB7928,AB7928,F,ctrl,42
4,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,126.0,10.0,AB7928,AB7928,F,ctrl,42
5,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,110.0,12.0,AB7928,AB7928,F,ctrl,42
6,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,118.0,14.0,AB7928,AB7928,F,ctrl,42
7,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,129.0,16.0,AB7928,AB7928,F,ctrl,42
8,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,98.0,18.0,AB7928,AB7928,F,ctrl,42
9,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,123.0,20.0,AB7928,AB7928,F,ctrl,42
10,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,129.0,22.0,AB7928,AB7928,F,ctrl,42
11,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,161.0,24.0,AB7928,AB7928,F,ctrl,42
12,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,110.0,26.0,AB7928,AB7928,F,ctrl,42
13,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,125.0,28.0,AB7928,AB7928,F,ctrl,42
14,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,130.0,30.0,AB7928,AB7928,F,ctrl,42
15,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,131.0,32.0,AB7928,AB7928,F,ctrl,42
16,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,34.0,AB7928,AB7928,F,ctrl,42
17,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,119.0,36.0,AB7928,AB7928,F,ctrl,42
18,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,142.0,38.0,AB7928,AB7928,F,ctrl,42
19,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,165.0,40.0,AB7928,AB7928,F,ctrl,42
20,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,157.0,42.0,AB7928,AB7928,F,ctrl,42
21,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,174.0,44.0,AB7928,AB7928,F,ctrl,42
22,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,130.0,46.0,AB7928,AB7928,F,ctrl,42
23,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,214.0,48.0,AB7928,AB7928,F,ctrl,42
24,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,256.0,50.0,AB7928,AB7928,F,ctrl,42
25,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,257.0,52.0,AB7928,AB7928,F,ctrl,42
26,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,54.0,AB7928,AB7928,F,ctrl,42
27,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,262.0,56.0,AB7928,AB7928,F,ctrl,42
28,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,248.0,58.0,AB7928,AB7928,F,ctrl,42
29,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,328.0,60.0,AB7928,AB7928,F,ctrl,42
30,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,316.0,62.0,AB7928,AB7928,F,ctrl,42
31,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,327.0,64.0,AB7928,AB7928,F,ctrl,42
32,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,332.0,66.0,AB7928,AB7928,F,ctrl,42
33,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,318.0,68.0,AB7928,AB7928,F,ctrl,42
34,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,305.0,70.0,AB7928,AB7928,F,ctrl,42
35,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,283.0,72.0,AB7928,AB7928,F,ctrl,42
36,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,277.0,74.0,AB7928,AB7928,F,ctrl,42
37,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,270.0,76.0,AB7928,AB7928,F,ctrl,42
38,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,190.0,78.0,AB7928,AB7928,F,ctrl,42
39,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,233.0,80.0,AB7928,AB7928,F,ctrl,42
40,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,205.0,82.0,AB7928,AB7928,F,ctrl,42
41,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,84.0,AB7928,AB7928,F,ctrl,42
42,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,86.0,AB7928,AB7928,F,ctrl,42
43,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,139.0,88.0,AB7928,AB7928,F,ctrl,42
44,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,139.0,90.0,AB7928,AB7928,F,ctrl,42
45,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,126.0,92.0,AB7928,AB7928,F,ctrl,42
46,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,115.0,94.0,AB7928,AB7928,F,ctrl,42
47,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,100.0,96.0,AB7928,AB7928,F,ctrl,42
48,AB7928_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,39.0,98.0,AB7928,AB7928,F,ctrl,42
0,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,42.0,2.0,AB7928,AB7928,F,ctrl,42
1,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,76.0,4.0,AB7928,AB7928,F,ctrl,42
2,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,82.0,6.0,AB7928,AB7928,F,ctrl,42
3,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,123.0,8.0,AB7928,AB7928,F,ctrl,42
4,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,156.0,10.0,AB7928,AB7928,F,ctrl,42
5,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,129.0,12.0,AB7928,AB7928,F,ctrl,42
6,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,177.0,14.0,AB7928,AB7928,F,ctrl,42
7,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,196.0,16.0,AB7928,AB7928,F,ctrl,42
8,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,175.0,18.0,AB7928,AB7928,F,ctrl,42
9,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,190.0,20.0,AB7928,AB7928,F,ctrl,42
10,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,22.0,AB7928,AB7928,F,ctrl,42
11,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,165.0,24.0,AB7928,AB7928,F,ctrl,42
12,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,219.0,26.0,AB7928,AB7928,F,ctrl,42
13,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,28.0,AB7928,AB7928,F,ctrl,42
14,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,30.0,AB7928,AB7928,F,ctrl,42
15,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,185.0,32.0,AB7928,AB7928,F,ctrl,42
16,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,34.0,AB7928,AB7928,F,ctrl,42
17,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,173.0,36.0,AB7928,AB7928,F,ctrl,42
18,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,187.0,38.0,AB7928,AB7928,F,ctrl,42
19,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,199.0,40.0,AB7928,AB7928,F,ctrl,42
20,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,168.0,42.0,AB7928,AB7928,F,ctrl,42
21,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,228.0,44.0,AB7928,AB7928,F,ctrl,42
22,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,268.0,46.0,AB7928,AB7928,F,ctrl,42
23,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,292.0,48.0,AB7928,AB7928,F,ctrl,42
24,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,280.0,50.0,AB7928,AB7928,F,ctrl,42
25,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,279.0,52.0,AB7928,AB7928,F,ctrl,42
26,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,304.0,54.0,AB7928,AB7928,F,ctrl,42
27,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,294.0,56.0,AB7928,AB7928,F,ctrl,42
28,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,319.0,58.0,AB7928,AB7928,F,ctrl,42
29,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,368.0,60.0,AB7928,AB7928,F,ctrl,42
30,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,339.0,62.0,AB7928,AB7928,F,ctrl,42
31,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,344.0,64.0,AB7928,AB7928,F,ctrl,42
32,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,381.0,66.0,AB7928,AB7928,F,ctrl,42
33,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,311.0,68.0,AB7928,AB7928,F,ctrl,42
34,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,283.0,70.0,AB7928,AB7928,F,ctrl,42
35,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,329.0,72.0,AB7928,AB7928,F,ctrl,42
36,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,320.0,74.0,AB7928,AB7928,F,ctrl,42
37,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,271.0,76.0,AB7928,AB7928,F,ctrl,42
38,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,280.0,78.0,AB7928,AB7928,F,ctrl,42
39,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,276.0,80.0,AB7928,AB7928,F,ctrl,42
40,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,266.0,82.0,AB7928,AB7928,F,ctrl,42
41,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,268.0,84.0,AB7928,AB7928,F,ctrl,42
42,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,296.0,86.0,AB7928,AB7928,F,ctrl,42
43,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,253.0,88.0,AB7928,AB7928,F,ctrl,42
44,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,172.0,90.0,AB7928,AB7928,F,ctrl,42
45,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,100.0,92.0,AB7928,AB7928,F,ctrl,42
46,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,75.0,94.0,AB7928,AB7928,F,ctrl,42
47,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,96.0,AB7928,AB7928,F,ctrl,42
48,AB7928_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,4.0,98.0,AB7928,AB7928,F,ctrl,42
0,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,2.0,2.0,AB7929,AB7929,M,cko,42
1,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,24.0,4.0,AB7929,AB7929,M,cko,42
2,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,63.0,6.0,AB7929,AB7929,M,cko,42
3,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,122.0,8.0,AB7929,AB7929,M,cko,42
4,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,108.0,10.0,AB7929,AB7929,M,cko,42
5,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,113.0,12.0,AB7929,AB7929,M,cko,42
6,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,136.0,14.0,AB7929,AB7929,M,cko,42
7,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,135.0,16.0,AB7929,AB7929,M,cko,42
8,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,143.0,18.0,AB7929,AB7929,M,cko,42
9,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,139.0,20.0,AB7929,AB7929,M,cko,42
10,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,121.0,22.0,AB7929,AB7929,M,cko,42
11,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,122.0,24.0,AB7929,AB7929,M,cko,42
12,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,142.0,26.0,AB7929,AB7929,M,cko,42
13,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,164.0,28.0,AB7929,AB7929,M,cko,42
14,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,146.0,30.0,AB7929,AB7929,M,cko,42
15,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,138.0,32.0,AB7929,AB7929,M,cko,42
16,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,144.0,34.0,AB7929,AB7929,M,cko,42
17,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,139.0,36.0,AB7929,AB7929,M,cko,42
18,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,162.0,38.0,AB7929,AB7929,M,cko,42
19,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,164.0,40.0,AB7929,AB7929,M,cko,42
20,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,123.0,42.0,AB7929,AB7929,M,cko,42
21,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,124.0,44.0,AB7929,AB7929,M,cko,42
22,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,140.0,46.0,AB7929,AB7929,M,cko,42
23,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,160.0,48.0,AB7929,AB7929,M,cko,42
24,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,202.0,50.0,AB7929,AB7929,M,cko,42
25,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,208.0,52.0,AB7929,AB7929,M,cko,42
26,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,202.0,54.0,AB7929,AB7929,M,cko,42
27,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,222.0,56.0,AB7929,AB7929,M,cko,42
28,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,169.0,58.0,AB7929,AB7929,M,cko,42
29,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,220.0,60.0,AB7929,AB7929,M,cko,42
30,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,184.0,62.0,AB7929,AB7929,M,cko,42
31,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,173.0,64.0,AB7929,AB7929,M,cko,42
32,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,190.0,66.0,AB7929,AB7929,M,cko,42
33,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,169.0,68.0,AB7929,AB7929,M,cko,42
34,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,181.0,70.0,AB7929,AB7929,M,cko,42
35,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,183.0,72.0,AB7929,AB7929,M,cko,42
36,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,129.0,74.0,AB7929,AB7929,M,cko,42
37,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,142.0,76.0,AB7929,AB7929,M,cko,42
38,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,151.0,78.0,AB7929,AB7929,M,cko,42
39,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,118.0,80.0,AB7929,AB7929,M,cko,42
40,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,116.0,82.0,AB7929,AB7929,M,cko,42
41,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,99.0,84.0,AB7929,AB7929,M,cko,42
42,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,100.0,86.0,AB7929,AB7929,M,cko,42
43,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,144.0,88.0,AB7929,AB7929,M,cko,42
44,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,106.0,90.0,AB7929,AB7929,M,cko,42
45,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,98.0,92.0,AB7929,AB7929,M,cko,42
46,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,53.0,94.0,AB7929,AB7929,M,cko,42
47,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,39.0,96.0,AB7929,AB7929,M,cko,42
48,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_001_Merged-1.tif,13.0,98.0,AB7929,AB7929,M,cko,42
0,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,9.0,2.0,AB7929,AB7929,M,cko,42
1,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,60.0,4.0,AB7929,AB7929,M,cko,42
2,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,114.0,6.0,AB7929,AB7929,M,cko,42
3,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,140.0,8.0,AB7929,AB7929,M,cko,42
4,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,140.0,10.0,AB7929,AB7929,M,cko,42
5,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,131.0,12.0,AB7929,AB7929,M,cko,42
6,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,139.0,14.0,AB7929,AB7929,M,cko,42
7,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,119.0,16.0,AB7929,AB7929,M,cko,42
8,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,140.0,18.0,AB7929,AB7929,M,cko,42
9,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,112.0,20.0,AB7929,AB7929,M,cko,42
10,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,106.0,22.0,AB7929,AB7929,M,cko,42
11,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,90.0,24.0,AB7929,AB7929,M,cko,42
12,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,121.0,26.0,AB7929,AB7929,M,cko,42
13,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,159.0,28.0,AB7929,AB7929,M,cko,42
14,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,159.0,30.0,AB7929,AB7929,M,cko,42
15,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,160.0,32.0,AB7929,AB7929,M,cko,42
16,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,157.0,34.0,AB7929,AB7929,M,cko,42
17,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,36.0,AB7929,AB7929,M,cko,42
18,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,162.0,38.0,AB7929,AB7929,M,cko,42
19,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,134.0,40.0,AB7929,AB7929,M,cko,42
20,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,146.0,42.0,AB7929,AB7929,M,cko,42
21,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,44.0,AB7929,AB7929,M,cko,42
22,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,146.0,46.0,AB7929,AB7929,M,cko,42
